Test ID:,Ver:,fs:,Room:,Room Config:,Channel:,Freq band:,Centre freq:,DRR:,DRR Mean (Ch):,T60:,T60 Mean (Ch):,FB DRR :,FB DRR Mean (Ch):,FB T60:,FB T60 Mean (Ch):,Filename
106,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
107,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,17,0.000000,0.000000,0.000000,0.410000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
108,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
109,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
110,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,20,0.000000,0.000000,0.000000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
111,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
112,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
113,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,23,0.000000,0.000000,0.000000,0.370000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
114,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
115,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
116,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,26,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
117,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
118,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
119,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,29,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
120,1,16000,dales_site2_4way_bformat_2,trollers-gill,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_4way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
121,1,16000,dales_site1_4way_mono_1,trollers-gill,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
122,1,16000,dales_site1_4way_mono_1,trollers-gill,1,2,0.000000,0.000000,0.000000,0.860000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
123,1,16000,dales_site1_4way_mono_1,trollers-gill,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
124,1,16000,dales_site1_4way_mono_1,trollers-gill,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
125,1,16000,dales_site1_4way_mono_1,trollers-gill,1,5,0.000000,0.000000,0.000000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
126,1,16000,dales_site1_4way_mono_1,trollers-gill,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
127,1,16000,dales_site1_4way_mono_1,trollers-gill,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
128,1,16000,dales_site1_4way_mono_1,trollers-gill,1,8,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
129,1,16000,dales_site1_4way_mono_1,trollers-gill,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
130,1,16000,dales_site1_4way_mono_1,trollers-gill,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
131,1,16000,dales_site1_4way_mono_1,trollers-gill,1,11,0.000000,0.000000,0.000000,0.940000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
132,1,16000,dales_site1_4way_mono_1,trollers-gill,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
133,1,16000,dales_site1_4way_mono_1,trollers-gill,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
134,1,16000,dales_site1_4way_mono_1,trollers-gill,1,14,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
135,1,16000,dales_site1_4way_mono_1,trollers-gill,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
136,1,16000,dales_site1_4way_mono_1,trollers-gill,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
137,1,16000,dales_site1_4way_mono_1,trollers-gill,1,17,0.000000,0.000000,0.000000,0.820000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
138,1,16000,dales_site1_4way_mono_1,trollers-gill,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
139,1,16000,dales_site1_4way_mono_1,trollers-gill,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
140,1,16000,dales_site1_4way_mono_1,trollers-gill,1,20,0.000000,0.000000,0.000000,0.820000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
141,1,16000,dales_site1_4way_mono_1,trollers-gill,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
142,1,16000,dales_site1_4way_mono_1,trollers-gill,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
143,1,16000,dales_site1_4way_mono_1,trollers-gill,1,23,0.000000,0.000000,0.000000,0.390000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
144,1,16000,dales_site1_4way_mono_1,trollers-gill,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
145,1,16000,dales_site1_4way_mono_1,trollers-gill,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
146,1,16000,dales_site1_4way_mono_1,trollers-gill,1,26,0.000000,0.000000,0.000000,0.460000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
147,1,16000,dales_site1_4way_mono_1,trollers-gill,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
148,1,16000,dales_site1_4way_mono_1,trollers-gill,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
149,1,16000,dales_site1_4way_mono_1,trollers-gill,1,29,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
150,1,16000,dales_site1_4way_mono_1,trollers-gill,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site1_4way_mono_1_<talker>_<utter>_<noise>_<SNR>dB.wav
151,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
152,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,2,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
153,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
154,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
155,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,5,0.000000,0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
156,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
157,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
158,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,8,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
159,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
160,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
161,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,11,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
162,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
163,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
164,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,14,0.000000,0.000000,0.000000,0.390000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
165,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
166,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
167,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,17,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
168,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
169,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
170,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,20,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
171,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
172,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
173,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,23,0.000000,0.000000,0.000000,0.330000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
174,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
175,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
176,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,26,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
177,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
178,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
179,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,29,0.000000,0.000000,0.000000,0.220000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
180,1,16000,dales_site2_1way_bformat_2,trollers-gill,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site2_1way_bformat_2_<talker>_<utter>_<noise>_<SNR>dB.wav
181,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
182,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,2,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
183,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
184,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
185,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,5,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
186,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
187,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
188,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,8,0.000000,0.000000,0.000000,0.190000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
189,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
190,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
191,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,11,0.000000,0.000000,0.000000,1.070000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
192,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
193,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
194,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,14,0.000000,0.000000,0.000000,0.530000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
195,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
196,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
197,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,17,0.000000,0.000000,0.000000,0.830000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
198,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
199,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
200,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,20,0.000000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
201,1,16000,dales_site3_4way_bformat_1,trollers-gill,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_trollers-gill_dales_site3_4way_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
