Test ID:,Ver:,fs:,Room:,Session ID:,Mic Pos:,Source Pos:,Config:,Rec Type:,RIR:,Freq band:,Centre freq:,Channel:,DRR:,DRR Mean (Ch):,T60 AHM:,T30 ISO:,T20 ISO:,T60 AHM Mean (Ch):,T30 ISO Mean (Ch):,T20 ISO Mean (Ch):,ISO AHM Ints:,FB DRR :,FB DRR Mean (Ch):,FB T60 AHM:,FB T30 ISO:,FB T20 ISO:,FB T60 AHM Mean (Ch):,FB T30 ISO Mean (Ch):,FB T20 ISO Mean (Ch):,DRR direct +:,DRR direct -:
120,1,48000,tunnel_entrance_a_4way_bformat_3,NAN,1,2,innocent-railway-tunnel,IR,tunnel_entrance_a_4way_bformat_3,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,2,0,1.0,0,0,1.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,5,0,1.0,0,0,1.64049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,8,0,1.0,0,0,0.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,11,0,1.0,0,0,0.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,14,0,1.0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,17,0,1.0,0,0,0.4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,20,0,1.0,0,0,0.3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,23,0,1.0,0,0,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,26,0,1.0,0,0,0.280499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,29,0,1.0,0,0,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,48000,s1r2_3,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r2_3,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,2,0,1.0,0,0,0.4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,5,0,1.0,0,0,0.7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,8,0,1.0,0,0,0.619499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,11,0,1.0,0,0,0.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,14,0,1.0,0,0,0.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,17,0,1.0,0,0,0.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,20,0,1.0,0,0,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,23,0,1.0,0,0,0.3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,26,0,1.0,0,0,0.2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,29,0,1.0,0,0,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,48000,s2r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_2,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,2,0,1.0,0,0,0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,5,0,1.0,0,0,0.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,8,0,1.0,0,0,0.5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,11,0,1.0,0,0,0.405499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,14,0,1.0,0,0,0.4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,17,0,1.0,0,0,0.3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,20,0,1.0,0,0,0.3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,23,0,1.0,0,0,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,26,0,1.0,0,0,0.275499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,29,0,1.0,0,0,0.1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,48000,s1r4_1,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_1,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,2,0,1.0,0,0,0.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,5,0,1.0,0,0,0.7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,8,0,1.0,0,0,0.5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,11,0,1.0,0,0,0.325999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,14,0,1.0,0,0,0.4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,17,0,1.0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,20,0,1.0,0,0,0.3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,23,0,1.0,0,0,0.3525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,26,0,1.0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,29,0,1.0,0,0,0.1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,1,48000,s1r4_2,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s1r4_2,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,2,0,1.0,0,0,0.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,5,0,1.0,0,0,0.7755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,8,0,1.0,0,0,0.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,11,0,1.0,0,0,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,48000,s2r4_4,NAN,1,2,arthur-sykes-rymer-auditorium-university-york,IR,s2r4_4,14,0,1.0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
